source,subject,setting,region,query_frame,neighbor_frame,policy,pool_size,current_max_rotation_deg,current_max_acc_difference_m_s2,reference_pose_gap_deg,large_pose_gap
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/01.pkl,s_07,primary,hip_knee,570,1620,past_0_5s,1,9.823684730661691,0.5359298491823555,3.220302101653991,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/01.pkl,s_07,primary,spine,570,1620,past_0_5s,1,9.823684730661691,0.5359298491823555,1.0734511026055076,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/01.pkl,s_07,primary,hip_knee,570,1620,past_2s,1,9.823684730661691,0.5359298491823555,3.220302101653991,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/01.pkl,s_07,primary,spine,570,1620,past_2s,1,9.823684730661691,0.5359298491823555,1.0734511026055076,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/01.pkl,s_07,primary,hip_knee,570,1620,shuffled_past_2s,1,9.823684730661691,0.5359298491823555,3.220302101653991,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/01.pkl,s_07,primary,spine,570,1620,shuffled_past_2s,1,9.823684730661691,0.5359298491823555,1.0734511026055076,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/01.pkl,s_07,primary,hip_knee,690,1590,current,1,7.172999051284401,0.8327375862554397,2.869505553639614,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/01.pkl,s_07,primary,spine,690,1590,current,1,7.172999051284401,0.8327375862554397,1.5767981500633574,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/01.pkl,s_07,primary,hip_knee,690,1590,past_0_5s,1,7.172999051284401,0.8327375862554397,2.869505553639614,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/01.pkl,s_07,primary,spine,690,1590,past_0_5s,1,7.172999051284401,0.8327375862554397,1.5767981500633574,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/01.pkl,s_07,primary,hip_knee,690,1590,past_2s,1,7.172999051284401,0.8327375862554397,2.869505553639614,False
