second,native_frames,left_knee_deg_valid_count,left_knee_deg_min,left_knee_deg_median,left_knee_deg_max,right_knee_deg_valid_count,right_knee_deg_min,right_knee_deg_median,right_knee_deg_max,trunk_tilt_deg_valid_count,trunk_tilt_deg_min,trunk_tilt_deg_median,trunk_tilt_deg_max,pelvis_z_m_valid_count,pelvis_z_m_min,pelvis_z_m_median,pelvis_z_m_max
208,240,240,0.12820424139499664,6.2919206619262695,60.21962356567383,240,0.1988101452589035,12.175331115722656,51.11124038696289,240,4.7749552726745605,6.237210273742676,9.162185668945312,240,1.051496982574463,1.075085997581482,1.0942139625549316
209,240,240,0.05934701859951019,5.781683921813965,60.04639434814453,240,0.44936954975128174,11.393970489501953,52.543888092041016,240,3.748678207397461,5.925641059875488,9.80766487121582,240,1.062723994255066,1.0817620754241943,1.100443959236145
210,240,240,0.30390241742134094,5.951823711395264,57.34564208984375,240,0.40734416246414185,10.78939437866211,50.367332458496094,240,4.768139839172363,7.608607292175293,9.906392097473145,240,1.0624020099639893,1.0833665132522583,1.105294942855835
211,240,240,0.3748224973678589,9.360628128051758,59.086727142333984,240,0.29541364312171936,12.995466232299805,50.80539321899414,240,4.046510696411133,6.726579666137695,8.53975772857666,240,1.06244695186615,1.0859389305114746,1.105841040611267
212,240,240,0.3961418569087982,9.665403366088867,61.08810806274414,240,0.4182465672492981,14.176835060119629,52.57878112792969,240,5.5133819580078125,7.1648712158203125,9.7699613571167,240,1.0533599853515625,1.077111005783081,1.0965089797973633
213,240,240,0.10279206931591034,7.058350563049316,61.24440383911133,240,0.3368815779685974,11.468411445617676,51.53826904296875,240,5.0918145179748535,5.939015865325928,8.612194061279297,240,1.0540770292282104,1.0806374549865723,1.0978859663009644
214,240,240,0.18238423764705658,11.054030418395996,60.796287536621094,240,0.4673001766204834,13.835074424743652,53.925880432128906,240,3.5092241764068604,4.656503677368164,8.106051445007324,240,1.0669679641723633,1.0868675708770752,1.1026999950408936
215,240,240,0.17582935094833374,6.7746477127075195,61.80704879760742,240,0.3195939064025879,16.592578887939453,53.82355499267578,240,0.3956475853919983,1.7217093706130981,3.9663000106811523,240,1.0624229907989502,1.0826804637908936,1.1028380393981934
216,240,240,0.02797645330429077,5.483523845672607,61.363365173339844,240,0.2705196738243103,14.59652328491211,52.58595657348633,240,1.7198771238327026,3.542318820953369,7.9254326820373535,240,1.0611790418624878,1.0789865255355835,1.101415991783142
217,240,240,0.09487278014421463,3.751002311706543,46.72550582885742,240,0.24469423294067383,17.975372314453125,55.636722564697266,240,1.232258677482605,2.7400481700897217,4.3832478523254395,240,1.058305025100708,1.0764925479888916,1.1002449989318848
218,240,240,0.8062431812286377,5.009532451629639,47.12347412109375,240,13.928149223327637,16.484928131103516,46.49335479736328,240,2.391874313354492,5.810410499572754,7.71034574508667,240,1.0830299854278564,1.1159639358520508,1.1327389478683472
219,240,240,0.3220335841178894,10.991399765014648,63.021942138671875,240,0.08156467974185944,12.146219253540039,51.047245025634766,240,4.386419296264648,5.843600273132324,8.616572380065918,240,1.0556670427322388,1.0759525299072266,1.0973440408706665
220,240,240,0.14536996185779572,7.478322982788086,66.02487182617188,240,0.402997761964798,12.52154541015625,54.799781799316406,240,2.100309133529663,3.385093927383423,5.621414661407471,240,1.0550999641418457,1.0899715423583984,1.1467519998550415
221,240,240,3.2612876892089844,15.772507667541504,54.849002838134766,240,3.573085308074951,26.27405548095703,59.18588638305664,240,1.2943731546401978,3.864011287689209,5.800052165985107,240,1.100417971611023,1.1194255352020264,1.1457619667053223
222,240,240,4.541742324829102,20.41519546508789,55.63263702392578,240,6.119586944580078,32.021671295166016,55.03961944580078,240,1.744394302368164,4.08683967590332,5.558341026306152,240,1.089082956314087,1.1202590465545654,1.1426010131835938
223,240,240,14.528371810913086,30.25775146484375,57.842655181884766,240,5.334615707397461,30.291589736938477,55.501094818115234,240,5.197009563446045,7.181612968444824,11.08242416381836,240,1.0749969482421875,1.117501974105835,1.1466439962387085
224,240,240,22.08041000366211,35.40172576904297,68.23177337646484,240,4.681906223297119,41.61369705200195,77.16141510009766,240,5.917251110076904,7.91377067565918,11.057273864746094,240,0.9562730193138123,1.0168225765228271,1.0892189741134644
225,240,240,2.2680532932281494,13.29028606414795,63.34136199951172,240,13.534337997436523,24.89657974243164,56.83176040649414,240,1.9015601873397827,3.392110824584961,6.502944469451904,240,1.009706974029541,1.0803604125976562,1.0978120565414429
226,240,240,0.05595290660858154,12.695383071899414,60.37100601196289,240,0.5109072327613831,3.3069238662719727,53.245330810546875,240,2.123476982116699,4.348569869995117,7.333581447601318,240,1.0736000537872314,1.0849790573120117,1.1084940433502197
227,240,240,0.911286473274231,11.782829284667969,61.06048583984375,240,0.24549256265163422,6.732572555541992,57.3112678527832,240,3.2102837562561035,4.451197147369385,5.6143317222595215,240,1.0928759574890137,1.110239028930664,1.1524829864501953
228,240,240,0.2422833889722824,16.326988220214844,68.94287872314453,240,6.734087944030762,34.70384216308594,59.59968185424805,240,0.09278740733861923,2.208505153656006,3.604402542114258,240,1.0627750158309937,1.0976945161819458,1.1285760402679443
229,240,240,0.4706381559371948,17.812911987304688,61.98707962036133,240,0.6567057371139526,26.10831069946289,63.451297760009766,240,0.5891709923744202,3.048798084259033,4.786346435546875,240,1.068505048751831,1.1179319620132446,1.1658819913864136
230,240,240,0.2571706473827362,20.457969665527344,55.26715850830078,240,1.3198240995407104,32.56981658935547,59.847049713134766,240,1.0225902795791626,3.163069486618042,5.333550453186035,240,1.080029010772705,1.099457025527954,1.1677520275115967
231,240,240,8.726183891296387,29.291149139404297,58.68083572387695,240,1.72861647605896,34.224830627441406,61.59499740600586,240,1.808185338973999,3.1350648403167725,6.1615071296691895,240,1.0096869468688965,1.0811309814453125,1.142266035079956
232,240,240,1.0839005708694458,8.660029411315918,68.02579498291016,240,14.224703788757324,26.416431427001953,58.23307800292969,240,2.492614269256592,4.112135887145996,7.287042140960693,240,0.975724995136261,1.0540540218353271,1.0997220277786255
233,240,240,5.72851037979126,27.102863311767578,42.277374267578125,240,2.5278587341308594,7.092169761657715,13.345248222351074,240,0.0,2.1223702430725098,5.809675216674805,240,1.086258053779602,1.1070725917816162,1.1132299900054932
234,240,240,3.8695359230041504,9.721750259399414,59.300872802734375,240,2.6356678009033203,4.813905239105225,14.648514747619629,240,5.684961795806885,7.919345855712891,11.66969108581543,240,1.0705020427703857,1.090451955795288,1.1086339950561523
235,240,240,0.0656106099486351,5.307647705078125,58.90367126464844,240,0.41021624207496643,12.398101806640625,55.72496795654297,240,3.830115795135498,5.886944770812988,9.697283744812012,240,1.058688998222351,1.0784105062484741,1.1014540195465088
236,240,240,0.8948183655738831,6.707855224609375,61.55080795288086,240,0.5066767930984497,13.452569961547852,53.34021759033203,240,3.6775929927825928,5.041913032531738,8.604825973510742,240,1.0516999959945679,1.075507402420044,1.1032170057296753
237,240,240,0.1312212198972702,4.4219207763671875,60.6229133605957,240,0.22468431293964386,14.20279312133789,54.48826217651367,240,3.9268527030944824,5.7662272453308105,8.158342361450195,240,1.0504900217056274,1.0762569904327393,1.0995270013809204
238,240,240,0.13705609738826752,4.255018711090088,63.157623291015625,240,0.55813068151474,15.003986358642578,55.04352569580078,240,3.109168291091919,5.015430450439453,7.147564888000488,240,1.0534789562225342,1.0794365406036377,1.1041229963302612
239,240,240,0.23239001631736755,4.977115631103516,63.0849609375,240,0.31713542342185974,13.913575172424316,52.0694465637207,240,5.495544910430908,7.233590602874756,9.660680770874023,240,1.0558170080184937,1.0770974159240723,1.1029590368270874
240,240,240,0.10279206931591034,5.121108531951904,60.885990142822266,240,0.421044260263443,12.854631423950195,52.34193420410156,240,5.210037708282471,6.4638190269470215,8.119964599609375,240,1.0530649423599243,1.0791659355163574,1.0986590385437012
241,240,240,0.0,5.113444805145264,62.15747833251953,240,0.29006636142730713,13.115272521972656,53.268089294433594,240,2.6627838611602783,4.780694484710693,6.911824703216553,240,1.0549269914627075,1.0811560153961182,1.100350022315979
242,240,240,0.8237699270248413,5.282708168029785,61.877140045166016,240,0.6617518067359924,14.427204132080078,54.12625503540039,240,2.0666801929473877,3.3099923133850098,6.168788909912109,240,1.0562889575958252,1.0814239978790283,1.0987149477005005
243,240,240,0.07401873916387558,5.318975448608398,61.074195861816406,240,1.2254111766815186,13.3875732421875,54.509273529052734,240,1.7517828941345215,3.49373197555542,8.482670783996582,240,1.0563689470291138,1.0856009721755981,1.1043930053710938
244,240,240,0.2853052616119385,7.791497230529785,59.31057357788086,240,0.14935342967510223,10.410759925842285,53.62459182739258,240,5.678545951843262,8.096744537353516,10.749479293823242,240,1.0620089769363403,1.0847300291061401,1.1012059450149536
245,240,240,0.05233915150165558,5.401829719543457,59.72423553466797,240,0.25793036818504333,10.95210075378418,52.894866943359375,240,2.0319173336029053,4.519237995147705,10.999611854553223,240,1.051867961883545,1.0780725479125977,1.1005489826202393
246,240,240,0.06852804124355316,5.7798895835876465,59.831783294677734,240,0.5774299502372742,12.596235275268555,52.648921966552734,240,4.074243545532227,5.220107078552246,7.052992343902588,240,1.0537259578704834,1.077347993850708,1.1037739515304565
247,240,240,0.13417036831378937,5.217297554016113,62.43920135498047,240,0.41021624207496643,13.0596284866333,53.25139236450195,240,3.6953861713409424,5.233443260192871,7.561511516571045,240,1.0522409677505493,1.0763635635375977,1.0991580486297607
248,240,240,0.0656106099486351,5.411482810974121,61.814369201660156,240,0.33571791648864746,11.895747184753418,51.79875183105469,240,4.576542854309082,5.825207710266113,8.795713424682617,240,1.0496890544891357,1.075497031211853,1.0986030101776123
249,240,240,0.09691328555345535,4.657413005828857,62.67072677612305,240,0.17582935094833374,13.946538925170898,53.23493194580078,240,3.667409658432007,5.537674903869629,8.697593688964844,240,1.0492199659347534,1.0748569965362549,1.0954869985580444
250,240,240,0.3815486431121826,6.177590370178223,63.011600494384766,240,0.21670480072498322,15.76844596862793,53.629188537597656,240,3.3568966388702393,5.216182708740234,8.92114543914795,240,1.0439419746398926,1.068779468536377,1.0921789407730103
251,240,240,0.7052663564682007,12.352290153503418,63.56317901611328,240,0.15065784752368927,14.57761001586914,50.92182922363281,240,2.40265154838562,4.663376331329346,7.123012542724609,240,1.0366480350494385,1.0625334978103638,1.0972460508346558
252,240,240,5.829176902770996,16.89087677001953,67.1353530883789,240,0.5322902202606201,11.424641609191895,50.92020797729492,240,1.9119269847869873,2.634030818939209,5.428921699523926,240,1.0607249736785889,1.105499505996704,1.1393959522247314
253,240,240,7.723571300506592,23.554397583007812,65.79267883300781,240,0.15065784752368927,39.32646179199219,62.87472152709961,240,0.4467492401599884,2.8765883445739746,6.981935024261475,240,1.0708919763565063,1.1032685041427612,1.14238703250885
254,240,240,19.18503189086914,39.05443572998047,73.26741790771484,240,4.5327630043029785,26.876697540283203,63.7470588684082,240,1.7744264602661133,7.148263454437256,8.844712257385254,240,1.0465869903564453,1.079885482788086,1.1230800151824951
255,240,240,9.560015678405762,27.42632293701172,65.62372589111328,240,7.861448287963867,38.84519958496094,67.19898223876953,240,2.3385820388793945,3.286663055419922,4.9844441413879395,240,1.0663269758224487,1.0841765403747559,1.113996982574463
256,240,240,6.79895544052124,30.76239776611328,62.27300262451172,240,5.564965724945068,22.252418518066406,57.350582122802734,240,3.026597261428833,4.408332824707031,5.725122451782227,240,1.085379958152771,1.1166839599609375,1.1419919729232788
257,240,240,8.48095703125,27.26218605041504,63.432674407958984,240,6.832451820373535,37.1685791015625,66.44002532958984,240,3.805908441543579,6.316244125366211,9.113953590393066,240,0.971930980682373,1.0832229852676392,1.1158369779586792
258,240,240,0.5743719935417175,22.902149200439453,62.50285339355469,240,0.8327475190162659,12.687408447265625,64.39142608642578,240,1.7813613414764404,4.764590263366699,10.1497802734375,240,0.9969890117645264,1.0561304092407227,1.0910320281982422
259,240,240,0.08622922748327255,5.277218818664551,61.974613189697266,240,0.6058723330497742,11.446039199829102,53.04862976074219,240,2.2680532932281494,4.6395063400268555,6.773436546325684,240,1.057569980621338,1.0848989486694336,1.10562002658844
260,240,240,0.16432450711727142,5.232195854187012,60.82634735107422,240,1.1467124223709106,13.078556060791016,52.676509857177734,240,2.657191276550293,4.837432384490967,7.653988838195801,240,1.0579819679260254,1.08571195602417,1.1120599508285522
261,240,240,0.09891171008348465,6.523149013519287,60.95439529418945,240,0.3679734468460083,14.630805969238281,52.82450866699219,240,2.6525464057922363,4.491978168487549,6.563126087188721,240,1.0509350299835205,1.079181432723999,1.10371994972229
262,240,240,0.05595290660858154,6.151928901672363,60.60841751098633,240,0.6205507516860962,13.637937545776367,53.08866882324219,240,2.7222514152526855,4.122026443481445,6.622615814208984,240,1.0550669431686401,1.08040452003479,1.1035879850387573
263,240,240,0.07661667466163635,6.103183746337891,60.316829681396484,240,0.4877876341342926,13.557247161865234,52.843727111816406,240,2.5438361167907715,4.535971641540527,6.62270450592041,240,1.0516060590744019,1.0784990787506104,1.1027029752731323
264,240,240,0.25487783551216125,6.221923828125,59.80191421508789,240,0.59248286485672,13.162809371948242,53.43541717529297,240,3.4232540130615234,5.053574562072754,7.661267280578613,240,1.0553059577941895,1.079030990600586,1.1019450426101685
265,240,240,0.09691328555345535,5.765771865844727,60.109527587890625,240,0.3986038863658905,15.338519096374512,52.67389678955078,240,3.5981497764587402,4.477181434631348,8.185972213745117,240,1.0557730197906494,1.0850410461425781,1.1077699661254883
266,240,240,1.9994882345199585,10.6050443649292,50.1816520690918,240,0.1251145303249359,14.877141952514648,52.8508415222168,240,4.100069522857666,7.852054119110107,10.455172538757324,240,1.0697439908981323,1.0916240215301514,1.1190659999847412
267,240,240,0.9130026698112488,5.737374305725098,49.76816177368164,240,0.48254457116127014,12.273731231689453,53.213802337646484,240,2.4871115684509277,7.395697593688965,9.041592597961426,240,1.0631159543991089,1.0777509212493896,1.1069209575653076
268,240,240,1.220450758934021,8.308847427368164,56.984130859375,240,0.7013713121414185,14.740741729736328,53.28958511352539,240,2.1784353256225586,4.039315700531006,7.079226970672607,240,1.0629570484161377,1.094591498374939,1.1125880479812622
269,240,240,11.80233097076416,18.111366271972656,70.1888656616211,240,0.8474218845367432,11.903565406799316,53.72555160522461,240,2.5703976154327393,5.660013198852539,10.053046226501465,240,1.0588879585266113,1.0808370113372803,1.1034409999847412
270,240,240,9.291342735290527,19.460819244384766,64.25984191894531,240,0.46646198630332947,13.795467376708984,54.042030334472656,240,3.4762625694274902,5.630275726318359,9.846900939941406,240,1.0484529733657837,1.0734385251998901,1.0919770002365112
271,240,240,8.200972557067871,21.871858596801758,70.0469741821289,240,0.6824231147766113,13.625085830688477,53.14146423339844,240,5.708357334136963,6.892569541931152,9.864818572998047,240,1.0495940446853638,1.0702733993530273,1.0916730165481567
272,240,240,7.0070624351501465,21.709346771240234,59.653831481933594,240,0.5961046814918518,13.489147186279297,55.42927169799805,240,2.54691219329834,4.985116958618164,7.962252616882324,240,1.0559409856796265,1.0740464925765991,1.093580961227417
273,240,240,7.181710243225098,18.4040470123291,64.73523712158203,240,0.43521249294281006,10.903030395507812,55.170928955078125,240,2.1909773349761963,3.613757610321045,8.01329517364502,240,1.041856050491333,1.0670065879821777,1.0893360376358032
274,240,240,9.186112403869629,17.828758239746094,65.89397430419922,240,0.19382664561271667,13.52106761932373,55.48748779296875,240,2.860743999481201,4.340837478637695,8.02580451965332,240,1.0424200296401978,1.0690419673919678,1.091670036315918
275,240,240,7.094202995300293,17.79766082763672,69.07514190673828,240,0.5647525787353516,13.894660949707031,55.80901336669922,240,3.1352524757385254,4.782087326049805,7.941713333129883,240,1.0482070446014404,1.0720710754394531,1.09260094165802
276,240,240,6.721057415008545,16.700410842895508,67.10081481933594,240,0.567862331867218,14.145462036132812,53.604286193847656,240,3.120105028152466,4.671727180480957,7.50623893737793,240,1.0495109558105469,1.0739524364471436,1.094884991645813
277,240,240,5.439091682434082,17.358844757080078,69.72454833984375,240,0.1203313022851944,13.694561004638672,56.0258674621582,240,2.9627974033355713,4.330593585968018,7.292801856994629,240,1.0483800172805786,1.0770469903945923,1.0964560508728027
278,240,240,8.17954158782959,19.638282775878906,68.97264099121094,240,0.2157999873161316,16.142810821533203,55.802818298339844,240,1.5411655902862549,2.638601303100586,4.951515197753906,240,1.0560129880905151,1.0814239978790283,1.0976779460906982
279,240,240,9.652862548828125,17.341341018676758,61.112911224365234,240,0.07401873916387558,3.970966339111328,56.47273254394531,240,0.0656106099486351,1.3938121795654297,4.644140720367432,240,1.0590929985046387,1.0896120071411133,1.09437894821167
280,240,240,9.134068489074707,12.002998352050781,37.63290023803711,240,0.9755840301513672,18.86691665649414,46.555538177490234,240,1.5504074096679688,2.2184951305389404,2.7483716011047363,240,1.0757869482040405,1.0864284038543701,1.0943310260772705
281,240,240,11.841853141784668,12.716072082519531,13.470684051513672,240,0.2365625500679016,2.3345446586608887,16.919126510620117,240,1.9237638711929321,4.759387969970703,6.319533824920654,240,1.0910630226135254,1.0934594869613647,1.0947060585021973
282,240,240,9.033658027648926,9.598931312561035,19.7188720703125,240,0.35387781262397766,11.474000930786133,19.76776123046875,240,6.328184604644775,8.89176082611084,9.833213806152344,240,1.0864520072937012,1.0958349704742432,1.0984599590301514
283,240,240,7.998141765594482,11.626689910888672,47.45033264160156,240,3.006284236907959,8.370529174804688,51.27109909057617,240,2.469658136367798,6.040205478668213,7.731545925140381,240,1.0656700134277344,1.084688425064087,1.095378041267395
284,240,240,11.981844902038574,26.473121643066406,37.281436920166016,240,2.6276350021362305,8.324642181396484,43.521278381347656,240,3.059598684310913,6.019038677215576,6.513880729675293,240,1.0850130319595337,1.087923526763916,1.0919150114059448
285,240,240,13.104612350463867,14.609712600708008,26.090557098388672,240,2.8939437866210938,3.6311655044555664,14.396234512329102,240,6.209366798400879,13.955974578857422,14.90876579284668,240,1.0719380378723145,1.0860894918441772,1.0875109434127808
286,240,240,8.750730514526367,10.294771194458008,49.80366134643555,240,6.911654949188232,14.781609535217285,38.510005950927734,240,3.3621997833251953,10.863104820251465,14.886835098266602,240,1.0785239934921265,1.091630458831787,1.0968769788742065
287,240,240,28.36890983581543,33.819740295410156,49.84825134277344,240,6.909242153167725,17.06926727294922,44.5849609375,240,3.1876399517059326,13.143688201904297,20.664894104003906,240,0.9913650155067444,1.0761175155639648,1.0912710428237915
288,240,240,47.95560073852539,83.31367492675781,89.18412780761719,240,44.95682907104492,82.81484985351562,87.79753112792969,240,1.0568437576293945,10.63316535949707,21.6142520904541,240,0.7146570086479187,0.7453844547271729,0.9898890256881714
289,240,240,75.18274688720703,78.44020080566406,83.74687957763672,240,69.51866912841797,73.6067886352539,83.1340560913086,240,6.562617778778076,8.509735107421875,12.117266654968262,240,0.7051090002059937,0.7113205194473267,0.7250059843063354
290,240,240,73.00902557373047,73.9259033203125,81.58206176757812,240,67.51795959472656,68.61883544921875,73.10154724121094,240,7.010449409484863,14.155492782592773,16.557771682739258,240,0.7088140249252319,0.7138584852218628,0.7153630256652832
291,240,240,81.67172241210938,83.52734375,86.11212158203125,240,73.14219665527344,75.50885009765625,78.03046417236328,240,7.386844158172607,10.993120193481445,15.7841157913208,240,0.7025690078735352,0.7123445272445679,0.71977698802948
292,240,240,80.78821563720703,84.56627655029297,103.18797302246094,240,71.06208801269531,71.41043090820312,76.62686920166016,240,15.890231132507324,24.815052032470703,26.79531478881836,240,0.7111390233039856,0.7170199751853943,0.7352010011672974
293,240,240,100.23118591308594,103.04487609863281,103.53462219238281,240,62.70143508911133,71.01199340820312,71.81096649169922,240,12.532052993774414,19.448989868164062,22.65299415588379,240,0.7353330254554749,0.7391375303268433,0.7678890228271484
294,240,240,98.01277160644531,98.17579650878906,100.1943130493164,240,67.91776275634766,71.35760498046875,71.83763122558594,240,3.787909984588623,6.596710681915283,12.469874382019043,240,0.7682340145111084,0.789826512336731,0.7915729880332947
295,240,240,98.10167694091797,98.59574890136719,99.08952331542969,240,71.24779510498047,71.64105987548828,72.26436614990234,240,3.8491387367248535,8.251810073852539,10.720252990722656,240,0.7816429734230042,0.7863550186157227,0.7915930151939392
296,240,240,98.89117431640625,99.43583679199219,99.81820678710938,240,71.78043365478516,72.57022094726562,72.93217468261719,240,4.757075309753418,7.668986797332764,10.837723731994629,240,0.7775710225105286,0.7795695066452026,0.781607985496521
297,240,240,98.07146453857422,98.67698669433594,98.91014099121094,240,70.16299438476562,71.23310089111328,72.56463623046875,240,3.377016067504883,5.523151397705078,8.55664348602295,240,0.7746869921684265,0.777672529220581,0.7816169857978821
298,240,240,97.71741485595703,100.80525207519531,105.85610961914062,240,54.29958724975586,59.553749084472656,71.35578918457031,240,0.8303943872451782,7.050893783569336,13.889121055603027,240,0.742622971534729,0.7561115026473999,0.7751250267028809
299,240,240,97.38796997070312,102.67333984375,105.82841491699219,240,59.114749908447266,62.02726364135742,63.0555534362793,240,0.7129926085472107,6.723685264587402,13.945405006408691,240,0.7369109988212585,0.744886040687561,0.7475770115852356
300,240,240,96.09587097167969,97.177001953125,97.80929565429688,240,59.09062194824219,61.79899597167969,64.11448669433594,240,0.5980709791183472,2.346978187561035,4.170538902282715,240,0.7200570106506348,0.7320694923400879,0.7380639910697937
301,240,240,96.02061462402344,96.55007934570312,96.86137390136719,240,63.67625045776367,68.90866088867188,69.68875885009766,240,0.26540815830230713,1.833549976348877,2.853893280029297,240,0.7210239768028259,0.7311664819717407,0.7335019707679749
302,240,240,95.9839096069336,96.18983459472656,96.36759185791016,240,67.06073760986328,67.44010925292969,68.53117370605469,240,2.864915132522583,5.305608749389648,6.2800703048706055,240,0.725600004196167,0.7258279919624329,0.7302359938621521
303,240,240,95.78285217285156,96.207275390625,96.31485748291016,240,67.2786865234375,68.19482421875,68.88229370117188,240,4.210403919219971,6.26524543762207,6.657260417938232,240,0.7271699905395508,0.7289110422134399,0.7332209944725037
304,240,240,94.28543853759766,95.17190551757812,95.8233642578125,240,67.09496307373047,68.13177490234375,70.33845520019531,240,3.9375102519989014,5.399550437927246,6.21854829788208,240,0.7285929918289185,0.734060525894165,0.7356699705123901
305,240,240,93.43529510498047,93.70989990234375,94.3369369506836,240,68.4808578491211,68.68507385253906,69.7816162109375,240,0.7538138628005981,1.1193381547927856,3.913665294647217,240,0.7283610105514526,0.7314034700393677,0.7323840260505676
306,240,240,93.65277862548828,93.80745697021484,93.89008331298828,240,68.73885345458984,68.8749008178711,69.19976043701172,240,0.5297107100486755,0.7929044961929321,1.68318772315979,240,0.7308509945869446,0.7313159704208374,0.7319539785385132
307,240,240,93.77445983886719,93.88082885742188,93.97633361816406,240,68.70704650878906,68.81417846679688,68.9887924194336,240,0.8093921542167664,0.9703533053398132,1.6559942960739136,240,0.7303799986839294,0.7311234474182129,0.7316330075263977
308,240,240,93.59397888183594,93.75271606445312,93.90013885498047,240,68.58229064941406,68.70901489257812,68.7590103149414,240,1.5870826244354248,2.238651990890503,2.5231311321258545,240,0.7309899926185608,0.7321339845657349,0.7328280210494995
309,240,240,93.69747161865234,93.89439392089844,93.98003387451172,240,68.6087646484375,68.73675537109375,68.83195495605469,240,1.3391064405441284,1.5711549520492554,2.213373899459839,240,0.7302449941635132,0.7305920124053955,0.7317140102386475
310,240,240,93.68003845214844,93.76311492919922,93.96288299560547,240,68.56939697265625,68.61891174316406,68.7708511352539,240,1.7132647037506104,2.187401294708252,2.513648748397827,240,0.7305799722671509,0.7314609885215759,0.7320349812507629
311,240,240,93.86466217041016,93.95297241210938,94.0523452758789,240,68.45101928710938,68.698974609375,68.76276397705078,240,2.353515625,2.4452457427978516,2.904005289077759,240,0.7301480174064636,0.7307465076446533,0.7312679886817932
312,240,240,93.82628631591797,93.87123107910156,93.92949676513672,240,68.49563598632812,68.56045532226562,68.72128295898438,240,2.8921170234680176,3.2206640243530273,3.5098376274108887,240,0.7310140132904053,0.7313984632492065,0.7318739891052246
313,240,240,93.70260620117188,93.78479766845703,94.03707885742188,240,68.30360412597656,68.49017333984375,68.74531555175781,240,0.9638804197311401,2.3770933151245117,3.0959174633026123,240,0.728085994720459,0.7313399910926819,0.7321249842643738
314,240,240,94.02391815185547,94.07664489746094,94.23694610595703,240,68.45234680175781,68.56382751464844,68.95405578613281,240,0.7532945275306702,1.284050703048706,1.4995911121368408,240,0.7277600169181824,0.728319525718689,0.7285249829292297
315,240,240,94.09146118164062,94.26070404052734,94.34738159179688,240,68.69685363769531,68.97288513183594,69.08025360107422,240,0.7409852147102356,0.7970899343490601,0.9102122187614441,240,0.728531002998352,0.7291489839553833,0.7295939922332764
316,240,240,93.83750915527344,93.91897583007812,94.08992004394531,240,68.2791519165039,68.52728271484375,68.69424438476562,240,0.09487278014421463,0.8914223909378052,2.2750325202941895,240,0.7275509834289551,0.7288614511489868,0.729587972164154
317,240,240,93.25146484375,93.8836441040039,95.61988067626953,240,68.41259765625,72.84540557861328,73.94866180419922,240,2.321277141571045,4.23405647277832,4.846947193145752,240,0.7247949838638306,0.7271950244903564,0.7314990162849426
318,240,240,90.00101470947266,91.42735290527344,96.53466796875,240,72.4748306274414,73.08486938476562,73.97280883789062,240,1.7391133308410645,2.802236795425415,4.565486907958984,240,0.7123759984970093,0.7207174897193909,0.7251840233802795
319,240,240,89.66261291503906,90.14826965332031,91.02289581298828,240,71.73441314697266,72.36164093017578,73.82298278808594,240,1.9210153818130493,2.7770626544952393,3.752332925796509,240,0.7128260135650635,0.7231760025024414,0.726809024810791
320,240,240,90.67146301269531,91.533935546875,97.00155639648438,240,73.8569107055664,75.35417175292969,76.77626037597656,240,2.9518089294433594,7.24099063873291,8.417086601257324,240,0.7206400036811829,0.7272474765777588,0.731482982635498
321,240,240,92.0725326538086,92.74526977539062,97.81986999511719,240,75.05061340332031,75.86772918701172,76.60770416259766,240,7.876415729522705,8.828971862792969,9.272985458374023,240,0.7274289727210999,0.729027509689331,0.7306380271911621
322,240,240,91.63833618164062,91.86642456054688,92.30784606933594,240,75.76153564453125,75.91456604003906,76.70059967041016,240,9.051692008972168,10.48879623413086,11.60783576965332,240,0.7288479804992676,0.7314890027046204,0.7344599962234497
323,240,240,91.62345886230469,92.07638549804688,92.40796661376953,240,74.11400604248047,75.69646453857422,76.23552703857422,240,1.4379022121429443,6.13266658782959,11.649700164794922,240,0.7275530099868774,0.7302020192146301,0.7360889911651611
324,240,240,91.52886199951172,91.91984558105469,92.48780059814453,240,73.95689392089844,74.38140106201172,75.55585479736328,240,3.0530011653900146,3.930117130279541,5.045389175415039,240,0.7273150086402893,0.7344005107879639,0.7418429851531982
325,240,240,84.0875244140625,92.470703125,94.52351379394531,240,75.5814437866211,76.3673324584961,77.15032196044922,240,4.800446033477783,7.967069625854492,9.252490043640137,240,0.7416309714317322,0.7520744800567627,0.7650259733200073
326,240,240,84.5379409790039,92.66049194335938,99.12544250488281,240,75.60633850097656,77.82337951660156,82.49989318847656,240,7.4942827224731445,9.160845756530762,10.375092506408691,240,0.7652230262756348,0.7791379690170288,0.7950159907341003
327,240,240,99.1474838256836,100.83872985839844,101.78622436523438,240,82.5663070678711,86.89280700683594,89.27886962890625,240,2.40444278717041,5.260831832885742,10.262243270874023,240,0.7797819972038269,0.7891110181808472,0.7950639724731445
328,240,240,98.70895385742188,100.50469970703125,101.80464935302734,240,81.31107330322266,85.1273422241211,89.25200653076172,240,2.4789135456085205,3.090284824371338,3.739473819732666,240,0.751308023929596,0.7586209774017334,0.7797139883041382
329,240,240,97.79888153076172,99.669677734375,102.31820678710938,240,89.1334457397461,92.66542053222656,94.20108795166016,240,1.8477970361709595,5.023615837097168,5.347347259521484,240,0.7405160069465637,0.7433210015296936,0.752685010433197
330,240,240,101.56511688232422,102.16552734375,109.13447570800781,240,91.42315673828125,93.51677703857422,94.79660034179688,240,0.09891171008348465,1.663893222808838,5.100426197052002,240,0.7399539947509766,0.747810959815979,0.7674000263214111
