source,subject,setting,region,query_frame,neighbor_frame,policy,pool_size,current_max_rotation_deg,current_max_acc_difference_m_s2,reference_pose_gap_deg,large_pose_gap
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/05.pkl,s_07,sensitivity_looser,spine,3330,3900,past_2s,1,18.199951803587567,1.983993118011856,2.257906226694544,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/05.pkl,s_07,sensitivity_looser,hip_knee,3330,3900,shuffled_past_2s,1,18.199951803587567,1.983993118011856,0.8530958454342918,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/05.pkl,s_07,sensitivity_looser,spine,3330,3900,shuffled_past_2s,1,18.199951803587567,1.983993118011856,2.257906226694544,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/05.pkl,s_07,sensitivity_looser,hip_knee,3870,1380,current,3,19.143231227255253,1.3066127520172184,0.7875891977459084,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/05.pkl,s_07,sensitivity_looser,spine,3870,1380,current,3,19.143231227255253,1.3066127520172184,0.8617941504231915,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/05.pkl,s_07,sensitivity_looser,hip_knee,3870,1380,past_0_5s,3,19.143231227255253,1.3066127520172184,0.7875891977459084,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/05.pkl,s_07,sensitivity_looser,spine,3870,1380,past_0_5s,3,19.143231227255253,1.3066127520172184,0.8617941504231915,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/05.pkl,s_07,sensitivity_looser,hip_knee,3870,1380,past_2s,3,19.143231227255253,1.3066127520172184,0.7875891977459084,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/05.pkl,s_07,sensitivity_looser,spine,3870,1380,past_2s,3,19.143231227255253,1.3066127520172184,0.8617941504231915,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/05.pkl,s_07,sensitivity_looser,hip_knee,3870,3300,shuffled_past_2s,3,18.951299410578727,1.8816180274097556,2.308493249324353,False
